tweet_id	tweet	gold_label	emotion	split
@DanRather What King says doesn't matter. The fact he came w/ psycho Don is by far more of an affront.	anger	0.562	anger	train
@JuliaHB1 Bloody right 	anger	0.562	anger	train
i have so much hw tonight im offended	anger	0.519	anger	train
Like hello? I am your first born you must always laugh at my jokes. #offended	anger	0.562	anger	train
the outrage has passed and has been replaced by a mute, fatalistic acceptance of the current situation.  #fatalism	anger	0.562	anger	train
Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES 	anger	0.562	anger	train
and apparently he's supposed to have a Scottish accent??? I'm #offended	anger	0.562	anger	train
seek to conduct attacks against Israel, intended to provoke a reaction that would further inflame feeling within the Islamic worldâ. â¢	anger	0.562	anger	train
Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!	anger	0.562	anger	train
@EagleGiles23 @tgilmore_92 what I miss? #outrage	anger	0.562	anger	train
@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows	anger	0.562	anger	train
Worst juror ever? Michelle. You were Nicole's biggest threat.  #bb18	anger	0.562	anger	train
luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick	anger	0.562	anger	train
Fake people irritate me	anger	0.562	anger	train
Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.	anger	0.562	anger	train
#Anger or #wrath is an intense emotional response.	anger	0.562	anger	train
@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!	anger	0.562	anger	train
if we let that in id be fuming poor keeping	anger	0.562	anger	train
@LynneGarrison yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too	anger	0.562	anger	train
@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you	anger	0.562	anger	train
@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter	anger	0.562	anger	train
Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul	anger	0.556	anger	train
Candace &amp; her pout are getting right on my tits #GBBO	anger	0.562	anger	train
@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. 	anger	0.491	anger	train
BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!	anger	0.562	anger	train
Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.	anger	0.562	anger	train
ESPN just assumed I wanted their free magazines #offended	anger	0.542	anger	train
Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol	anger	0.542	anger	train
.@RepDelBene: 'Today's proceedings and the entire process is an insult to our constituents.'	anger	0.593	anger	train
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry	anger	0.542	anger	train
@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended	anger	0.421	anger	train
... flat party and I instantly get bollocked about it. 	anger	0.542	anger	train
@everycolorbot more like every color looks the same #triggered #colorblind #offended	anger	0.542	anger	train
.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.  	anger	0.517	anger	train
@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.	anger	0.542	anger	train
@Deadspin @jrzy_boy This is about him being left off because they wanted to play a heavier game. We needed his offense tho. Amongst others.	anger	0.542	anger	train
@Idubbbz @LeafyIsHere  I am offended	anger	0.542	anger	train
@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.	anger	0.542	anger	train
@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!	anger	0.542	anger	train
Candice's pout is gonna take someone eye out mate! #GBBO	anger	0.542	anger	train
I've always had a weird grudge against stingrays ever since one killed Steve Irwin.	anger	0.542	anger	train
@jwolfie_ why you gotta use the dark skin emoji #offended	anger	0.525	anger	train
I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross	anger	0.542	anger	train
I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.	anger	0.542	anger	train
@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.	anger	0.542	anger	train
not to be That Personâ¢ but i get bitter seeing some ravi stans	anger	0.542	anger	train
@Darren_Hammer amen, nothing personal mate, just tired of all of the complaining from our fans, it's Been a relentless tirade of misery	anger	0.542	anger	train
Michelle is one of the worst players in bb history #bb18 #bbfinale 	anger	0.542	anger	train
Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!	anger	0.542	anger	train
A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs	anger	0.542	anger	train
I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo	anger	0.542	anger	train
Connivers blind to existential fury	anger	0.542	anger	train
guys irritate me	anger	0.542	anger	train
#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily #rage	anger	0.542	anger	train
@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall	anger	0.542	anger	train
Need a new outlet for #rage	anger	0.542	anger	train
@swagalini ive been through the denial and anger i am in pure acceptance	anger	0.491	anger	train
@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --	anger	0.542	anger	train
I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well	anger	0.542	anger	train
@TzumiXIV huff puff	anger	0.519	anger	train
Hell hath not fury like a hamstring cramp. #ouch	anger	0.542	anger	train
Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff ð	anger	0.542	anger	train
@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me	anger	0.542	anger	train
@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?ð¤	anger	0.542	anger	train
@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.	anger	0.542	anger	train
when you find out the initiative isn't even a thing ð§ #revenge	anger	0.542	anger	train
@djddueces jojo at 12:30 and not midnight lets rage WRYYYYYY	anger	0.542	anger	train
I'll happily be rude to people who personally insult me unprovoked, they deserve it ð Just as good people deserve respect	anger	0.521	anger	train
That AK47 leave your spine with a frown	anger	0.521	anger	train
come on let's make em hate ðmake em pout they face ð¿ð©.	anger	0.521	anger	train
Recommended reading: Prisoners of Hate by Aaron Beck #anger	anger	0.521	anger	train
@Alanafergusson snap meee	anger	0.521	anger	train
@KimLy resent	anger	0.521	anger	train
Forever angry that gh ruined Molly and morgan's bond/friendship 	anger	0.521	anger	train
#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown	anger	0.521	anger	train
@TillTheEndMMVI I accidetly dumped boiling water my myself ð«	anger	0.521	anger	train
@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. 	anger	0.521	anger	train
As usual disappointing #offense by @HoustonTexans ...#Texans	anger	0.458	anger	train
@mdivincenzo9 he's stupid, I hate him lol 	anger	0.521	anger	train
@PuseLepuru it's the irritation of not having found the corpse	anger	0.5	anger	train
never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*	anger	0.521	anger	train
@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.	anger	0.521	anger	train
@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter	anger	0.517	anger	train
whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me	anger	0.415	anger	train
@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage	anger	0.521	anger	train
I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage	anger	0.566	anger	train
@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.	anger	0.521	anger	train
@laura221b I've left it for my dad to deal with ð My work is done as soon as it's felt the wrath of my slipper ð·	anger	0.521	anger	train
Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet	anger	0.521	anger	train
@m_warner21 Yikes. The wrath of Maddie...	anger	0.521	anger	train
@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.	anger	0.521	anger	train
.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying	anger	0.521	anger	train
#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget	anger	0.521	anger	train
I need some to help with my anger	anger	0.574	anger	train
@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter	anger	0.521	anger	train
Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed	anger	0.521	anger	train
